Date_reported,Country_code,Country,WHO_region,New_cases,Cumulative_cases,New_deaths,Cumulative_deaths
5/10/2021,IT,Italy,EURO,1612,4683646,37,131068
6/10/2021,IT,Italy,EURO,2463,4686109,50,131118
7/10/2021,IT,Italy,EURO,3232,4689341,39,131157
8/10/2021,IT,Italy,EURO,2933,4692274,41,131198
9/10/2021,IT,Italy,EURO,3017,4695291,30,131228
10/10/2021,IT,Italy,EURO,2747,4698038,46,131274
11/10/2021,IT,Italy,EURO,2278,4700316,27,131301
12/10/2021,IT,Italy,EURO,1516,4701832,34,131335
13/10/2021,IT,Italy,EURO,2486,4704318,49,131384
14/10/2021,IT,Italy,EURO,2769,4707087,37,131421
15/10/2021,IT,Italy,EURO,2666,4709753,40,131461
16/10/2021,IT,Italy,EURO,2729,4712482,42,131503
17/10/2021,IT,Italy,EURO,2982,4715464,14,131517
18/10/2021,IT,Italy,EURO,2435,4717899,24,131541
19/10/2021,IT,Italy,EURO,1594,4719493,44,131585
20/10/2021,IT,Italy,EURO,2695,4722188,70,131655
21/10/2021,IT,Italy,EURO,3699,4725887,33,131688
22/10/2021,IT,Italy,EURO,3791,4729678,36,131724
23/10/2021,IT,Italy,EURO,3879,4733557,39,131763
24/10/2021,IT,Italy,EURO,3905,4737462,39,131802
25/10/2021,IT,Italy,EURO,3723,4741185,24,131826
26/10/2021,IT,Italy,EURO,2535,4743720,30,131856
27/10/2021,IT,Italy,EURO,4053,4747773,48,131904
28/10/2021,IT,Italy,EURO,4595,4752368,50,131954
29/10/2021,IT,Italy,EURO,4863,4757231,50,132004
30/10/2021,IT,Italy,EURO,5332,4762563,33,132037
31/10/2021,IT,Italy,EURO,4877,4767440,37,132074
1/11/2021,IT,Italy,EURO,4525,4771965,26,132100
2/11/2021,IT,Italy,EURO,2818,4774783,20,132120
3/11/2021,IT,Italy,EURO,2831,4777614,41,132161
4/11/2021,IT,Italy,EURO,5188,4782802,63,132224
5/11/2021,IT,Italy,EURO,5902,4788704,59,132283
6/11/2021,IT,Italy,EURO,6761,4795465,51,132334
7/11/2021,IT,Italy,EURO,6760,4802225,31,132365
8/11/2021,IT,Italy,EURO,5822,4808047,20,132385
9/11/2021,IT,Italy,EURO,4547,4812594,38,132423
10/11/2021,IT,Italy,EURO,6111,4818705,68,132491
11/11/2021,IT,Italy,EURO,8033,4826738,60,132551
12/11/2021,IT,Italy,EURO,8697,4835435,67,132618
13/11/2021,IT,Italy,EURO,8522,4843957,68,132686
14/11/2021,IT,Italy,EURO,8539,4852496,53,132739
15/11/2021,IT,Italy,EURO,7565,4860061,36,132775
16/11/2021,IT,Italy,EURO,5199,4865260,44,132819
17/11/2021,IT,Italy,EURO,7815,4873075,74,132893
18/11/2021,IT,Italy,EURO,10167,4883242,72,132965
19/11/2021,IT,Italy,EURO,10645,4893887,69,133034
20/11/2021,IT,Italy,EURO,10554,4904441,48,133082
21/11/2021,IT,Italy,EURO,11540,4915981,49,133131
22/11/2021,IT,Italy,EURO,9707,4925688,46,133177
23/11/2021,IT,Italy,EURO,6403,4932091,70,133247
24/11/2021,IT,Italy,EURO,10044,4942135,83,133330
25/11/2021,IT,Italy,EURO,12450,4954585,85,133415
26/11/2021,IT,Italy,EURO,13756,4968341,71,133486
27/11/2021,IT,Italy,EURO,13681,4982022,51,133537
28/11/2021,IT,Italy,EURO,12869,4994891,90,133627
29/11/2021,IT,Italy,EURO,12927,5007818,47,133674
30/11/2021,IT,Italy,EURO,7972,5015790,65,133739
1/12/2021,IT,Italy,EURO,12757,5028547,89,133828
2/12/2021,IT,Italy,EURO,15073,5043620,103,133931
3/12/2021,IT,Italy,EURO,16810,5060430,72,134003
4/12/2021,IT,Italy,EURO,17015,5077445,74,134077
5/12/2021,IT,Italy,EURO,16627,5094072,75,134152
6/12/2021,IT,Italy,EURO,15010,5109082,43,134195
7/12/2021,IT,Italy,EURO,9494,5118576,92,134287
8/12/2021,IT,Italy,EURO,15742,5134318,99,134386
9/12/2021,IT,Italy,EURO,17946,5152264,86,134472
10/12/2021,IT,Italy,EURO,12516,5164780,79,134551
11/12/2021,IT,Italy,EURO,20490,5185270,118,134669
12/12/2021,IT,Italy,EURO,21035,5206305,96,134765
13/12/2021,IT,Italy,EURO,19212,5225517,66,134831
14/12/2021,IT,Italy,EURO,12704,5238221,98,134929
15/12/2021,IT,Italy,EURO,20665,5258886,120,135049
16/12/2021,IT,Italy,EURO,23190,5282076,129,135178
17/12/2021,IT,Italy,EURO,26104,5308180,123,135301
18/12/2021,IT,Italy,EURO,28615,5336795,120,135421
19/12/2021,IT,Italy,EURO,28057,5364852,123,135544
20/12/2021,IT,Italy,EURO,24303,5389155,97,135641
21/12/2021,IT,Italy,EURO,16205,5405360,137,135778
22/12/2021,IT,Italy,EURO,30783,5436143,153,135931
23/12/2021,IT,Italy,EURO,36326,5472469,146,136077
24/12/2021,IT,Italy,EURO,44585,5517054,168,136245
25/12/2021,IT,Italy,EURO,50590,5567644,141,136386
26/12/2021,IT,Italy,EURO,54787,5622431,144,136530
27/12/2021,IT,Italy,EURO,24882,5647313,81,136611
28/12/2021,IT,Italy,EURO,30799,5678112,142,136753
29/12/2021,IT,Italy,EURO,78300,5756412,190,136943
30/12/2021,IT,Italy,EURO,98016,5854428,148,137091
31/12/2021,IT,Italy,EURO,127000,5981428,156,137247
1/1/2022,IT,Italy,EURO,144255,6125683,155,137402
2/1/2022,IT,Italy,EURO,141352,6267035,111,137513
3/1/2022,IT,Italy,EURO,61041,6328076,133,137646
4/1/2022,IT,Italy,EURO,68034,6396110,140,137786
5/1/2022,IT,Italy,EURO,170837,6566947,259,138045
6/1/2022,IT,Italy,EURO,189088,6756035,231,138276
7/1/2022,IT,Italy,EURO,219430,6975465,198,138474
8/1/2022,IT,Italy,EURO,108297,7083762,223,138697
9/1/2022,IT,Italy,EURO,197535,7281297,184,138881
10/1/2022,IT,Italy,EURO,155642,7436939,157,139038
11/1/2022,IT,Italy,EURO,117405,7554344,227,139265
12/1/2022,IT,Italy,EURO,220519,7774863,294,139559
13/1/2022,IT,Italy,EURO,196205,7971068,313,139872
14/1/2022,IT,Italy,EURO,184577,8155645,316,140188
15/1/2022,IT,Italy,EURO,200869,8356514,360,140548
16/1/2022,IT,Italy,EURO,192936,8549450,308,140856
17/1/2022,IT,Italy,EURO,157465,8706915,248,141104
18/1/2022,IT,Italy,EURO,83387,8790302,287,141391
19/1/2022,IT,Italy,EURO,228123,9018425,434,141825
20/1/2022,IT,Italy,EURO,200966,9219391,380,142205
21/1/2022,IT,Italy,EURO,198865,9418256,385,142590
22/1/2022,IT,Italy,EURO,185600,9603856,373,142963
23/1/2022,IT,Italy,EURO,177335,9781191,333,143296
24/1/2022,IT,Italy,EURO,142487,9923678,227,143523
25/1/2022,IT,Italy,EURO,77666,10001344,352,143875
26/1/2022,IT,Italy,EURO,215051,10216395,469,144344
27/1/2022,IT,Italy,EURO,167166,10383561,426,144770
28/1/2022,IT,Italy,EURO,156040,10539601,389,145159
29/1/2022,IT,Italy,EURO,144347,10683948,378,145537
30/1/2022,IT,Italy,EURO,137427,10821375,377,145914
31/1/2022,IT,Italy,EURO,104110,10925485,235,146149
1/2/2022,IT,Italy,EURO,57631,10983116,349,146498
2/2/2022,IT,Italy,EURO,133306,11116422,427,146925
3/2/2022,IT,Italy,EURO,119323,11235745,395,147320
4/2/2022,IT,Italy,EURO,112956,11348701,414,147734
5/2/2022,IT,Italy,EURO,100900,11449601,433,148167
6/2/2022,IT,Italy,EURO,93192,11542793,375,148542
7/2/2022,IT,Italy,EURO,78943,11621736,229,148771
8/2/2022,IT,Italy,EURO,41602,11663338,326,149097
9/2/2022,IT,Italy,EURO,102429,11765767,415,149512
10/2/2022,IT,Italy,EURO,81669,11847436,384,149896
11/2/2022,IT,Italy,EURO,76195,11923631,325,150221
12/2/2022,IT,Italy,EURO,67478,11991109,334,150555
13/2/2022,IT,Italy,EURO,62221,12053330,269,150824
14/2/2022,IT,Italy,EURO,52345,12105675,191,151015
15/2/2022,IT,Italy,EURO,28776,12134451,281,151296
16/2/2022,IT,Italy,EURO,71023,12205474,388,151684
17/2/2022,IT,Italy,EURO,59869,12265343,278,151962
18/2/2022,IT,Italy,EURO,58055,12323398,320,152282
19/2/2022,IT,Italy,EURO,53700,12377098,314,152596
20/2/2022,IT,Italy,EURO,50675,12427773,252,152848
21/2/2022,IT,Italy,EURO,42202,12469975,141,152989
22/2/2022,IT,Italy,EURO,24484,12494459,201,153190
23/2/2022,IT,Italy,EURO,60137,12554596,322,153512
24/2/2022,IT,Italy,EURO,49162,12603758,252,153764
25/2/2022,IT,Italy,EURO,47493,12651251,249,154013
26/2/2022,IT,Italy,EURO,42069,12693320,193,154206
27/2/2022,IT,Italy,EURO,39360,12732680,210,154416
28/2/2022,IT,Italy,EURO,31878,12764558,144,154560
1/3/2022,IT,Italy,EURO,18278,12782836,207,154767
2/3/2022,IT,Italy,EURO,47136,12829972,233,155000
3/3/2022,IT,Italy,EURO,37946,12867918,214,155214
4/3/2022,IT,Italy,EURO,42588,12910506,185,155399
5/3/2022,IT,Italy,EURO,38353,12948859,210,155609
6/3/2022,IT,Italy,EURO,41364,12990223,173,155782
